,day_date,close_value,num_tweets,log_close_value,lag_log_close_value,log_num_tweets
1,2019-01-01,1044.96,70,6.951733886154347,0.0,4.248495242049359
2,2019-01-02,1054.68,167,6.960992682364554,0.009258796210207088,5.117993812416755
3,2019-01-03,1025.47,218,6.9329063230621,-0.02808635930245451,5.384495062789089
4,2019-01-04,1078.07,165,6.982927684425688,0.050021361363588035,5.10594547390058
5,2019-01-05,1078.07,98,6.982927684425688,0.0,4.584967478670572
6,2019-01-06,1078.07,97,6.982927684425688,0.0,4.574710978503383
7,2019-01-07,1075.92,249,6.980931388515294,-0.0019962959103940747,5.517452896464707
8,2019-01-08,1085.37,180,6.9896762216674455,0.008744833152151799,5.19295685089021
9,2019-01-09,1081.65,179,6.986242932030878,-0.003433289636567416,5.187385805840755
10,2019-01-10,1078.83,182,6.983632399555228,-0.002610532475650018,5.204006687076795
11,2019-01-11,1064.47,208,6.9702323016912215,-0.013400097864006533,5.337538079701318
12,2019-01-12,1064.47,103,6.9702323016912215,0.0,4.634728988229636
13,2019-01-13,1064.47,86,6.9702323016912215,0.0,4.454347296253507
14,2019-01-14,1051.51,124,6.957982505321023,-0.012249796370198851,4.820281565605037
15,2019-01-15,1086.51,179,6.990726003519753,0.032743498198730236,5.187385805840755
16,2019-01-16,1089.51,121,6.99348333286481,0.0027573293450569025,4.795790545596741
17,2019-01-17,1099.12,185,7.002265138615693,0.008781805750882832,5.220355825078324
18,2019-01-18,1107.3,187,7.0096798987040625,0.007414760088369832,5.231108616854587
19,2019-01-19,1107.3,94,7.0096798987040625,0.0,4.543294782270004
20,2019-01-20,1107.3,92,7.0096798987040625,0.0,4.5217885770490405
21,2019-01-21,1107.3,112,7.0096798987040625,0.0,4.718498871295094
22,2019-01-22,1078.63,210,6.983446996349075,-0.02623290235498743,5.3471075307174685
23,2019-01-23,1084.41,204,6.988791339271405,0.005344342922329659,5.318119993844216
24,2019-01-24,1084.0,161,6.988413181999592,-0.0003781572718128956,5.081404364984463
25,2019-01-25,1101.51,146,7.004437244730466,0.016024062730874533,4.983606621708336
26,2019-01-26,1101.51,107,7.004437244730466,0.0,4.672828834461906
27,2019-01-27,1101.51,88,7.004437244730466,0.0,4.477336814478207
28,2019-01-28,1079.86,149,6.984586682085989,-0.0198505626444776,5.003946305945459
29,2019-01-29,1070.06,124,6.975470000650176,-0.009116681435812346,4.820281565605037
30,2019-01-30,1097.99,163,7.001236514559879,0.025766513909702304,5.093750200806762
31,2019-01-31,1125.89,215,7.026329112986179,0.025092598426300405,5.3706380281276624
32,2019-02-01,1118.62,215,7.019851061719874,-0.006478051266305407,5.3706380281276624
33,2019-02-02,1118.62,128,7.019851061719874,0.0,4.852030263919617
34,2019-02-03,1118.62,139,7.019851061719874,0.0,4.9344739331306915
35,2019-02-04,1141.42,897,7.040028380290078,0.020177318570204328,6.799055862058796
36,2019-02-05,1151.87,671,7.049141987665887,0.009113607375809352,6.508769136971682
37,2019-02-06,1122.89,282,7.023660998026327,-0.02548098963956047,5.641907070938114
38,2019-02-07,1105.91,233,7.00842380444933,-0.015237193576997043,5.4510384535657
39,2019-02-08,1102.38,194,7.005226757859699,-0.0031970465896309364,5.267858159063328
40,2019-02-09,1102.38,115,7.005226757859699,0.0,4.74493212836325
41,2019-02-10,1102.38,82,7.005226757859699,0.0,4.406719247264253
42,2019-02-11,1102.12,139,7.004990876706416,-0.0002358811532827687,4.9344739331306915
43,2019-02-12,1127.58,206,7.027829022296564,0.022838145590148073,5.327876168789581
44,2019-02-13,1128.63,217,7.028759786787284,0.0009307644907199375,5.37989735354046
45,2019-02-14,1129.2,159,7.029264696379334,0.0005049095920499624,5.0689042022202315
46,2019-02-15,1119.63,158,7.020753552566341,-0.008511143812993005,5.062595033026967
47,2019-02-16,1119.63,78,7.020753552566341,0.0,4.356708826689592
48,2019-02-17,1119.63,67,7.020753552566341,0.0,4.204692619390966
49,2019-02-18,1119.63,99,7.020753552566341,0.0,4.59511985013459
50,2019-02-19,1126.51,143,7.026879636885717,0.006126084319375558,4.962844630259907
51,2019-02-20,1120.59,150,7.021610611300541,-0.005269025585175946,5.0106352940962555
52,2019-02-21,1104.21,208,7.006885426139311,-0.014725185161229781,5.337538079701318
53,2019-02-22,1116.56,112,7.018007809200389,0.011122383061078267,4.718498871295094
54,2019-02-23,1116.56,66,7.018007809200389,0.0,4.189654742026425
55,2019-02-24,1116.56,80,7.018007809200389,0.0,4.382026634673881
56,2019-02-25,1117.33,142,7.018697189635858,0.0006893804354684008,4.955827057601261
57,2019-02-26,1122.01,123,7.022876998698895,0.0041798090630376095,4.812184355372417
58,2019-02-27,1122.89,147,7.023660998026327,0.0007839993274316726,4.990432586778736
